province,district_name,constituency,party,votes,winner,election_year
Bagmati,Chitwan,3,Rastriya Prajatantra Party,35060,True,2079
Bagmati,Chitwan,3,CPN-Maoist Centre,25824,False,2079
Bagmati,Chitwan,3,Rastriya Swatantra Party,14843,False,2079
Bagmati,Chitwan,3,Independent,12275,False,2079
Bagmati,Chitwan,3,मंगोल नेशनल अर्गनाइजेसन,486,False,2079
Bagmati,Chitwan,3,Independent,373,False,2079
Bagmati,Chitwan,3,राष्ट्रिय नागरिक पार्टी,149,False,2079
Bagmati,Chitwan,3,Independent,88,False,2079
Bagmati,Chitwan,3,Janata Samajwadi Party Nepal,79,False,2079
Bagmati,Chitwan,3,Independent,74,False,2079
Bagmati,Chitwan,3,Independent,69,False,2079
Bagmati,Chitwan,3,राष्ट्रिय जनमुक्ति पार्टी,63,False,2079
Bagmati,Chitwan,3,Independent,62,False,2079
Bagmati,Chitwan,3,नेपाल मजदुर किसान पार्टी,23,False,2079
Bagmati,Chitwan,3,Independent,22,False,2079
Bagmati,Chitwan,3,Independent,12,False,2079
Bagmati,Chitwan,3,Independent,12,False,2079
Bagmati,Chitwan,3,Independent,9,False,2079
Bagmati,Chitwan,3,Independent,5,False,2079
Bagmati,Chitwan,3,Independent,1,False,2079
Gandaki,Gorkha,1,Nepali Congress,33428,True,2079
Gandaki,Gorkha,1,CPN-UML,16785,False,2079
Gandaki,Gorkha,1,Rastriya Swatantra Party,4892,False,2079
Gandaki,Gorkha,1,Rastriya Prajatantra Party,852,False,2079
Gandaki,Gorkha,1,मंगोल नेशनल अर्गनाइजेसन,623,False,2079
Gandaki,Gorkha,1,Janata Samajwadi Party Nepal,236,False,2079
Gandaki,Gorkha,1,Janata Samajwadi Party Nepal,167,False,2079
Gandaki,Gorkha,1,नेपाल सुशासन पार्टी(एकल चुनाव चिन्ह),145,False,2079
Gandaki,Gorkha,1,Independent,52,False,2079
Gandaki,Gorkha,1,नेपाल मजदुर किसान पार्टी,51,False,2079
Gandaki,Gorkha,2,CPN-Maoist Centre,26109,True,2079
Gandaki,Gorkha,2,Rastriya Swatantra Party,12639,False,2079
Gandaki,Gorkha,2,CPN-UML,7395,False,2079
Gandaki,Gorkha,2,Rastriya Prajatantra Party,1813,False,2079
Gandaki,Gorkha,2,मंगोल नेशनल अर्गनाइजेसन,1164,False,2079
Gandaki,Gorkha,2,Independent,648,False,2079
Gandaki,Gorkha,2,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी लेनिनवादी),529,False,2079
Gandaki,Gorkha,2,हाम्रो नेपाली पार्टी,246,False,2079
Gandaki,Gorkha,2,नेपाली कांग्रेस (बी.पी.),130,False,2079
Gandaki,Gorkha,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,109,False,2079
Gandaki,Gorkha,2,Independent,105,False,2079
Gandaki,Gorkha,2,नेपाल मजदुर किसान पार्टी,31,False,2079
Gandaki,Manang,1,Nepali Congress,2575,True,2079
Gandaki,Manang,1,CPN-UML,2247,False,2079
Gandaki,Manang,1,Rastriya Swatantra Party,5,False,2079
Gandaki,Lamjung,1,CPN-UML,34985,True,2079
Gandaki,Lamjung,1,CPN-Maoist Centre,31791,False,2079
Gandaki,Lamjung,1,Rastriya Swatantra Party,9033,False,2079
Gandaki,Lamjung,1,Rastriya Prajatantra Party,1234,False,2079
Gandaki,Lamjung,1,मंगोल नेशनल अर्गनाइजेसन,457,False,2079
Gandaki,Lamjung,1,Janata Samajwadi Party Nepal,148,False,2079
Gandaki,Lamjung,1,आमूल परिवर्तन मसिहा पार्टी नेपाल,60,False,2079
Gandaki,Lamjung,1,नेपाली कांग्रेस (बी.पी.),49,False,2079
Gandaki,Lamjung,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,33,False,2079
Gandaki,Lamjung,1,Independent,31,False,2079
Gandaki,Lamjung,1,नेपाल मजदुर किसान पार्टी,20,False,2079
Gandaki,Kaski,1,CPN-UML,25708,True,2079
Gandaki,Kaski,1,Nepali Congress,23189,False,2079
Gandaki,Kaski,1,Rastriya Swatantra Party,10941,False,2079
Gandaki,Kaski,1,Rastriya Prajatantra Party,3008,False,2079
Gandaki,Kaski,1,हाम्रो नेपाली पार्टी,1029,False,2079
Gandaki,Kaski,1,मंगोल नेशनल अर्गनाइजेसन,434,False,2079
Gandaki,Kaski,1,Independent,301,False,2079
Gandaki,Kaski,1,Janata Samajwadi Party Nepal,265,False,2079
Gandaki,Kaski,1,एकीकृत शक्ति नेपाल,106,False,2079
Gandaki,Kaski,1,आमूल परिवर्तन मसिहा पार्टी नेपाल,80,False,2079
Gandaki,Kaski,1,नेपाल कम्युनिष्ट पार्टी माओवादी समाजवादी,36,False,2079
Gandaki,Kaski,1,राष्ट्रिय जनमुक्ति पार्टी,19,False,2079
Gandaki,Kaski,1,नेपाल मजदुर किसान पार्टी,16,False,2079
Gandaki,Kaski,1,Independent,5,False,2079
Gandaki,Kaski,2,CPN-UML,16998,True,2079
Gandaki,Kaski,2,Rastriya Swatantra Party,12495,False,2079
Gandaki,Kaski,2,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),9659,False,2079
Gandaki,Kaski,2,Rastriya Prajatantra Party,3993,False,2079
Gandaki,Kaski,2,Independent,1340,False,2079
Gandaki,Kaski,2,Independent,915,False,2079
Gandaki,Kaski,2,हाम्रो नेपाली पार्टी,762,False,2079
Gandaki,Kaski,2,Janata Samajwadi Party Nepal,357,False,2079
Gandaki,Kaski,2,मंगोल नेशनल अर्गनाइजेसन,259,False,2079
Gandaki,Kaski,2,जनमत पार्टी,139,False,2079
Gandaki,Kaski,2,Independent,75,False,2079
Gandaki,Kaski,2,आमूल परिवर्तन मसिहा पार्टी नेपाल,65,False,2079
Gandaki,Kaski,2,Federal Democratic National Forum,33,False,2079
Gandaki,Kaski,2,नेपाल मजदुर किसान पार्टी,26,False,2079
Gandaki,Kaski,2,राष्ट्रिय जनमुक्ति पार्टी,24,False,2079
Gandaki,Kaski,2,Independent,12,False,2079
Gandaki,Kaski,2,Independent,4,False,2079
Gandaki,Kaski,3,CPN-UML,22980,True,2079
Gandaki,Kaski,3,CPN-Maoist Centre,17535,False,2079
Gandaki,Kaski,3,Rastriya Swatantra Party,12180,False,2079
Gandaki,Kaski,3,Rastriya Prajatantra Party,2442,False,2079
Gandaki,Kaski,3,Independent,865,False,2079
Gandaki,Kaski,3,Janata Samajwadi Party Nepal,535,False,2079
Gandaki,Kaski,3,हाम्रो नेपाली पार्टी,451,False,2079
Gandaki,Kaski,3,मंगोल नेशनल अर्गनाइजेसन,366,False,2079
Gandaki,Kaski,3,Independent,238,False,2079
Gandaki,Kaski,3,Independent,210,False,2079
Gandaki,Kaski,3,Independent,180,False,2079
Gandaki,Kaski,3,Independent,24,False,2079
Gandaki,Kaski,3,नेपाल मजदुर किसान पार्टी,19,False,2079
Gandaki,Kaski,3,Independent,16,False,2079
Gandaki,Kaski,3,Independent,10,False,2079
Gandaki,Tanahun,1,Nepali Congress,25361,True,2079
Gandaki,Tanahun,1,CPN-UML,19981,False,2079
Gandaki,Tanahun,1,Independent,6886,False,2079
Gandaki,Tanahun,1,Rastriya Swatantra Party,6044,False,2079
Gandaki,Tanahun,1,Rastriya Prajatantra Party,2484,False,2079
Gandaki,Tanahun,1,मंगोल नेशनल अर्गनाइजेसन,360,False,2079
Gandaki,Tanahun,1,राष्ट्रिय जनमुक्ति पार्टी,301,False,2079
Gandaki,Tanahun,1,Independent,292,False,2079
Gandaki,Tanahun,1,हाम्रो नेपाली पार्टी,284,False,2079
Gandaki,Tanahun,1,Janata Samajwadi Party Nepal,260,False,2079
Gandaki,Tanahun,1,Independent,194,False,2079
Gandaki,Tanahun,1,Independent,105,False,2079
Gandaki,Tanahun,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,92,False,2079
Gandaki,Tanahun,1,नेश्नलिष्ट पिपल्स पार्टी,30,False,2079
Gandaki,Tanahun,1,नेपाल मजदुर किसान पार्टी,21,False,2079
Gandaki,Tanahun,2,Nepali Congress,30604,True,2079
Gandaki,Tanahun,2,CPN-UML,25130,False,2079
Gandaki,Tanahun,2,Rastriya Swatantra Party,5373,False,2079
Gandaki,Tanahun,2,Rastriya Prajatantra Party,1421,False,2079
Gandaki,Tanahun,2,हाम्रो नेपाली पार्टी,582,False,2079
Gandaki,Tanahun,2,मंगोल नेशनल अर्गनाइजेसन,566,False,2079
Gandaki,Tanahun,2,राष्ट्रिय जनमुक्ति पार्टी,418,False,2079
Gandaki,Tanahun,2,Janata Samajwadi Party Nepal,84,False,2079
Gandaki,Tanahun,2,नेपाली कांग्रेस (बी.पी.),34,False,2079
Gandaki,Tanahun,2,नेपाल मजदुर किसान पार्टी,24,False,2079
Gandaki,Syanja,1,Nepali Congress,31999,True,2079
Gandaki,Syanja,1,CPN-UML,28744,False,2079
Gandaki,Syanja,1,Rastriya Swatantra Party,6065,False,2079
Gandaki,Syanja,1,Rastriya Prajatantra Party,684,False,2079
Gandaki,Syanja,1,मंगोल नेशनल अर्गनाइजेसन,576,False,2079
Gandaki,Syanja,1,हाम्रो नेपाली पार्टी,175,False,2079
Gandaki,Syanja,1,Independent,121,False,2079
Gandaki,Syanja,1,मौलिक जरोकिलो पार्टी,104,False,2079
Gandaki,Syanja,1,Janata Samajwadi Party Nepal,50,False,2079
Gandaki,Syanja,1,नेपाल कम्युनिष्ट पार्टी माओवादी समाजवादी,33,False,2079
Gandaki,Syanja,1,राष्ट्रिय जनमुक्ति पार्टी,26,False,2079
Gandaki,Syanja,1,नेपाली कांग्रेस (बी.पी.),17,False,2079
Gandaki,Syanja,2,Nepali Congress,31466,True,2079
Gandaki,Syanja,2,CPN-UML,25839,False,2079
Gandaki,Syanja,2,Rastriya Swatantra Party,8113,False,2079
Gandaki,Syanja,2,Rastriya Prajatantra Party,884,False,2079
Gandaki,Syanja,2,मंगोल नेशनल अर्गनाइजेसन,654,False,2079
Gandaki,Syanja,2,राष्ट्रिय जनमुक्ति पार्टी,335,False,2079
Gandaki,Syanja,2,एकीकृत शक्ति नेपाल,154,False,2079
Gandaki,Syanja,2,Independent,129,False,2079
Gandaki,Syanja,2,नेपाली कांग्रेस (बी.पी.),26,False,2079
Gandaki,Syanja,2,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),20,False,2079
Gandaki,Syanja,2,Independent,19,False,2079
Gandaki,Syanja,2,Independent,18,False,2079
Lumbini,Gulmi,1,Nepali Congress,33744,True,2079
Lumbini,Gulmi,1,CPN-UML,32152,False,2079
Lumbini,Gulmi,1,Rastriya Swatantra Party,1882,False,2079
Lumbini,Gulmi,1,Rastriya Prajatantra Party,354,False,2079
Lumbini,Gulmi,1,मंगोल नेशनल अर्गनाइजेसन,265,False,2079
Lumbini,Gulmi,1,हाम्रो नेपाली पार्टी,174,False,2079
Lumbini,Gulmi,1,राष्ट्रिय जनमुक्ति पार्टी,54,False,2079
Lumbini,Gulmi,1,नेपाल मजदुर किसान पार्टी,32,False,2079
Lumbini,Gulmi,1,Independent,5,False,2079
Lumbini,Gulmi,1,Independent,2,False,2079
Lumbini,Gulmi,2,CPN-UML,28476,True,2079
Lumbini,Gulmi,2,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),26441,False,2079
Lumbini,Gulmi,2,Independent,504,False,2079
Lumbini,Gulmi,2,Rastriya Prajatantra Party,434,False,2079
Lumbini,Gulmi,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,313,False,2079
Lumbini,Gulmi,2,हाम्रो नेपाली पार्टी,173,False,2079
Lumbini,Gulmi,2,Independent,135,False,2079
Lumbini,Gulmi,2,मंगोल नेशनल अर्गनाइजेसन,76,False,2079
Lumbini,Gulmi,2,Independent,15,False,2079
Lumbini,Gulmi,2,Independent,12,False,2079
Lumbini,Gulmi,2,Independent,8,False,2079
Lumbini,Gulmi,2,Independent,4,False,2079
Lumbini,Gulmi,2,Independent,2,False,2079
Lumbini,Palpa,1,CPN-UML,31103,True,2079
Lumbini,Palpa,1,Nepali Congress,20256,False,2079
Lumbini,Palpa,1,Independent,2863,False,2079
Lumbini,Palpa,1,मंगोल नेशनल अर्गनाइजेसन,2045,False,2079
Lumbini,Palpa,1,Rastriya Prajatantra Party,258,False,2079
Lumbini,Palpa,1,राष्ट्रिय जनमुक्ति पार्टी,121,False,2079
Lumbini,Palpa,1,Janata Samajwadi Party Nepal,87,False,2079
Lumbini,Palpa,1,Independent,68,False,2079
Lumbini,Palpa,1,Independent,27,False,2079
Lumbini,Palpa,1,Independent,10,False,2079
Lumbini,Palpa,2,CPN-UML,28645,True,2079
Lumbini,Palpa,2,नेपाल कम्युनिष्ट पार्टी (एकिकृत समाजबादी),24899,False,2079
Lumbini,Palpa,2,Rastriya Swatantra Party,5349,False,2079
Lumbini,Palpa,2,मंगोल नेशनल अर्गनाइजेसन,1604,False,2079
Lumbini,Palpa,2,राष्ट्रिय जनमुक्ति पार्टी,517,False,2079
Lumbini,Palpa,2,Independent,513,False,2079
Lumbini,Palpa,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,215,False,2079
Lumbini,Palpa,2,Janata Samajwadi Party Nepal,117,False,2079
Lumbini,Palpa,2,Janata Samajwadi Party Nepal,112,False,2079
Lumbini,Palpa,2,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),102,False,2079
Lumbini,Palpa,2,Independent,90,False,2079
Lumbini,Palpa,2,नेपाल मजदुर किसान पार्टी,36,False,2079
Lumbini,Palpa,2,Independent,7,False,2079
Lumbini,Arghakhanchi,1,CPN-UML,42675,True,2079
Lumbini,Arghakhanchi,1,Nepali Congress,40945,False,2079
Lumbini,Arghakhanchi,1,Rastriya Swatantra Party,3200,False,2079
Lumbini,Arghakhanchi,1,Rastriya Prajatantra Party,408,False,2079
Lumbini,Arghakhanchi,1,Janata Samajwadi Party Nepal,163,False,2079
Lumbini,Arghakhanchi,1,हाम्रो नेपाली पार्टी,116,False,2079
Lumbini,Arghakhanchi,1,मंगोल नेशनल अर्गनाइजेसन,97,False,2079
Lumbini,Arghakhanchi,1,Janata Samajwadi Party Nepal,81,False,2079
Lumbini,Arghakhanchi,1,नेपाल मजदुर किसान पार्टी,58,False,2079
Lumbini,Arghakhanchi,1,राष्ट्रिय जनमुक्ति पार्टी,40,False,2079
Lumbini,Arghakhanchi,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,26,False,2079
Gandaki,Nawalparasi East,1,Nepali Congress,27067,True,2079
Gandaki,Nawalparasi East,1,CPN-UML,25047,False,2079
Gandaki,Nawalparasi East,1,Rastriya Swatantra Party,24305,False,2079
Gandaki,Nawalparasi East,1,Rastriya Prajatantra Party,3469,False,2079
Gandaki,Nawalparasi East,1,मंगोल नेशनल अर्गनाइजेसन,661,False,2079
Gandaki,Nawalparasi East,1,राष्ट्रिय जनमुक्ति पार्टी,554,False,2079
Gandaki,Nawalparasi East,1,हाम्रो नेपाली पार्टी,423,False,2079
Gandaki,Nawalparasi East,1,नागरिक उन्मुक्ति पार्टी,315,False,2079
Gandaki,Nawalparasi East,1,Independent,276,False,2079
Gandaki,Nawalparasi East,1,Janata Samajwadi Party Nepal,215,False,2079
Gandaki,Nawalparasi East,1,Independent,106,False,2079
Gandaki,Nawalparasi East,1,नेपालका लागि नेपाली पार्टी,99,False,2079
Gandaki,Nawalparasi East,1,Independent,15,False,2079
Gandaki,Nawalparasi East,1,Independent,9,False,2079
Gandaki,Nawalparasi East,1,Independent,6,False,2079
Gandaki,Nawalparasi East,2,Nepali Congress,36132,True,2079
Gandaki,Nawalparasi East,2,CPN-UML,34110,False,2079
Gandaki,Nawalparasi East,2,Rastriya Swatantra Party,6449,False,2079
Gandaki,Nawalparasi East,2,Rastriya Prajatantra Party,3246,False,2079
Gandaki,Nawalparasi East,2,राष्ट्रिय जनमुक्ति पार्टी,601,False,2079
Gandaki,Nawalparasi East,2,हाम्रो नेपाली पार्टी,366,False,2079
Gandaki,Nawalparasi East,2,नागरिक उन्मुक्ति पार्टी,365,False,2079
